body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,body_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,script_javaScript,script_statusChange,label
4,1,0.145940390545,1,False,40,1946,False,3,False,0,True,False,284,0.135593220339,0,2,False,False,False,0,False,True,False,False,False,8,0,False,False,170,False,False,False,False,False,P
0,0,0.0130173471012,0,False,43,213638,False,2,False,0,True,False,2781,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,2779,False,False,False,False,False,P
2,1,0.0751540041068,5,True,42,2435,False,5,True,0,True,False,183,0.2,3,5,False,False,False,4,False,False,False,False,False,8,0,False,False,77,False,False,True,False,False,P
13,1,0.137205651491,3,True,45,3185,False,3,False,0,True,False,437,0.105263157895,0,4,False,False,False,2,False,False,False,False,False,2,0,False,False,221,False,False,False,False,False,P
0,1,0.0131055237356,1,False,33,51505,False,2,False,0,True,False,675,0.159090909091,2,2,False,False,False,0,False,False,False,False,False,7,0,False,False,673,False,False,False,False,False,P
7,1,0.10455104551,3,True,53,813,False,4,False,0,True,False,85,0.181818181818,1,3,False,False,False,2,False,False,False,False,False,4,0,False,False,67,False,False,False,False,False,P
23,10,0.0938192067646,34,False,43,9934,False,2,False,0,True,True,932,0.147058823529,4,9,False,False,False,24,False,False,False,False,False,5,0,False,False,430,False,False,False,False,False,P
2,0,0.122777307367,1,False,46,1181,False,5,False,0,True,False,145,0.181818181818,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,104,False,False,True,False,False,P
4,0,0.153846153846,2,False,37,273,False,3,False,0,True,False,42,0.205882352941,1,4,False,False,False,2,False,False,False,False,False,7,0,False,False,33,False,False,False,False,False,P
2,4,0.230792257035,15,True,34,10022,False,4,True,0,True,False,2313,0.15,2,2,False,False,False,11,False,False,False,False,False,6,0,False,False,1076,False,False,False,False,False,P
23,10,0.0939455095863,34,False,41,9910,False,2,False,0,True,True,931,0.161290322581,4,9,False,False,False,24,False,False,False,False,False,5,0,False,False,427,False,False,False,False,False,P
17,10,0.102932254803,32,False,40,9890,False,2,False,0,True,True,1018,0.15,4,9,False,False,False,22,False,False,False,False,False,6,0,False,False,388,False,False,False,False,False,P
13,3,0.0662460567823,9,True,36,9510,False,3,False,0,True,False,630,0.185185185185,3,4,False,False,False,6,False,False,False,False,False,5,0,False,False,311,False,False,False,False,False,P
0,0,0.0137021884538,0,False,40,30798,False,2,False,0,False,False,422,0.125,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,419,False,False,False,False,False,P
0,0,0.0137156003893,0,False,27,22602,False,2,False,0,False,False,310,0.15,0,1,False,False,False,0,False,False,False,False,False,3,0,False,False,298,False,False,False,False,False,P
6,0,0.176470588235,1,False,36,425,False,2,False,0,False,False,75,0.240740740741,7,2,False,False,False,1,False,False,False,False,False,13,0,False,False,65,False,False,False,False,False,P
10,1,0.110608020699,3,False,4,3092,False,1,False,0,True,False,342,0.2,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,205,False,False,False,False,False,P
7,1,0.106382978723,3,True,53,799,False,4,False,0,True,False,85,0.181818181818,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,69,False,False,False,False,False,P
0,0,0.0145069892266,0,False,50,414352,False,3,False,0,True,False,6011,0.173913043478,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,6001,False,False,False,False,False,P
0,2,0.0130142084039,2,False,33,237817,False,2,False,0,True,False,3095,0.0952380952381,3,2,False,False,False,0,False,False,False,False,False,2,0,False,False,2928,False,False,False,False,False,P
0,2,0.0979123787121,6,False,30,3401,False,2,False,0,True,False,333,0.185185185185,2,6,False,False,False,4,False,False,False,False,False,5,0,False,False,214,False,False,False,False,False,P
7,2,0.0897934137861,6,False,29,4889,False,2,False,0,True,False,439,0.173913043478,2,6,False,False,True,4,False,False,False,False,False,4,0,False,False,215,False,False,False,False,False,P
7,0,0.134353741497,2,False,21,588,False,1,False,0,True,False,79,0.25,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,59,False,False,False,False,False,P
6,1,0.0957952938151,2,False,35,7777,False,3,False,0,True,False,745,0.125,0,3,False,False,True,1,False,False,False,False,False,2,0,False,False,237,False,False,True,False,False,P
20,6,0.0614429576493,54,False,42,36245,False,4,False,0,True,False,2227,0.183673469388,4,19,False,False,False,48,False,True,False,False,False,9,0,False,False,552,False,False,False,False,False,P
3,0,0.122257053292,0,False,33,319,False,2,False,0,False,False,39,0.24,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,30,False,False,True,False,False,P
6,1,0.109515260323,3,True,22,557,False,3,False,0,True,False,61,0.181818181818,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,51,False,False,False,False,False,P
7,0,0.183796856106,0,False,29,827,False,3,False,0,False,False,152,0.1,0,2,False,False,False,0,False,False,False,False,False,2,0,False,False,114,False,False,True,False,False,P
43,8,0.0969541966984,31,False,49,12903,False,2,False,0,True,False,1251,0.131578947368,4,7,False,False,False,23,False,False,False,False,False,5,0,False,False,511,False,False,False,False,False,P
11,1,0.0834699901607,2,True,38,6098,False,3,False,0,True,False,509,0.150943396226,1,3,False,False,False,1,False,False,False,False,False,8,0,False,False,252,False,False,False,False,False,P
10,0,0.0148193560662,0,False,24,47303,False,2,False,0,False,False,701,0.0967741935484,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,673,False,False,False,False,False,P
8,0,0.109463067339,1,False,9,3371,False,1,False,0,True,False,369,0.212121212121,5,2,False,False,False,1,False,False,False,False,False,7,0,False,False,184,False,False,False,False,False,P
6,1,0.118143459916,1,False,59,1659,False,4,False,0,True,True,196,0.1,1,2,False,False,False,0,False,False,False,False,False,1,0,False,False,121,False,False,False,False,False,P
0,1,0.0990291262136,7,False,33,3090,False,2,False,0,True,False,306,0.216216216216,3,2,False,False,False,6,False,False,False,False,False,8,0,False,False,207,False,False,False,False,False,P
9,0,0.0975268817204,1,True,31,9300,False,2,True,0,True,False,907,0.212121212121,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,240,False,False,False,False,False,P
0,1,0.136184210526,2,False,27,1520,False,2,False,0,True,False,207,0.115384615385,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,118,False,False,False,False,False,P
2,2,0.0798611111111,3,True,43,288,False,2,False,1,True,False,23,0.192307692308,4,3,True,False,False,1,True,False,False,False,False,5,1,False,False,17,False,False,False,False,False,P
13,2,0.0889562581204,14,True,44,11545,False,2,False,0,True,False,1027,0.19298245614,3,4,False,False,False,12,False,False,False,False,False,11,0,False,False,416,False,False,False,False,False,P
13,3,0.0636418389882,9,True,33,9962,False,3,False,0,True,False,634,0.162162162162,3,4,False,False,False,6,False,True,False,False,False,6,0,False,False,316,False,False,False,False,False,P
16,0,0.0818338673897,13,True,25,8114,False,2,True,0,True,False,664,0.166666666667,5,11,False,False,False,13,False,False,False,False,False,3,0,False,False,314,False,False,False,False,False,P
13,1,0.101633393829,5,True,26,1653,False,2,False,0,True,False,168,0.166666666667,2,6,False,False,True,4,False,False,False,False,False,4,0,False,False,102,False,False,False,False,False,P
2,0,0.0580095795636,5,False,44,1879,False,1,False,0,True,False,109,0.133333333333,3,4,False,False,False,5,False,False,False,False,False,4,0,False,False,67,False,False,False,False,False,P
0,0,0.0822229444264,3,False,25,3077,False,2,False,0,True,False,253,0.0714285714286,2,4,False,False,False,3,False,False,False,False,False,2,0,False,False,77,False,False,False,False,False,P
6,0,0.101539942252,1,True,47,6234,False,3,False,0,True,False,633,0.111111111111,3,2,False,True,False,1,False,False,False,False,False,3,0,False,False,174,False,False,False,False,False,P
6,1,0.122860020141,2,False,31,993,False,3,False,0,True,False,122,0.170731707317,1,3,False,False,False,1,False,False,False,False,False,7,0,False,False,72,False,False,True,False,False,P
5,2,0.0476458582589,40,True,34,14209,False,1,True,0,True,False,677,0.236363636364,3,4,False,False,False,38,False,True,False,False,False,13,0,False,False,227,False,False,False,False,False,P
11,1,0.11149825784,4,True,23,1148,False,2,False,0,True,False,128,0.136363636364,3,5,False,False,False,3,False,False,False,False,False,3,0,False,False,75,False,False,False,False,False,P
22,11,0.0916494133885,32,True,25,14490,False,2,False,0,True,False,1328,0.205882352941,3,11,False,False,False,21,False,False,False,False,False,7,0,False,False,584,False,False,False,False,False,P
8,1,0.0961411245865,2,False,47,4535,False,3,False,0,True,False,436,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,227,False,False,False,False,False,P
0,24,0.0132514154921,24,False,45,24903,False,4,False,0,True,False,330,0.184210526316,3,2,False,False,False,0,False,False,False,False,False,7,0,False,False,328,False,False,False,False,False,P
7,7,0.100030312216,9,True,31,6598,False,4,True,0,True,False,660,0.142857142857,3,4,False,False,False,2,False,False,False,False,False,2,0,False,False,289,False,False,False,False,False,P
4,5,0.0700701104037,15,True,40,24818,False,3,False,0,True,True,1739,0.166666666667,3,7,False,False,False,10,False,False,False,True,False,3,0,False,False,495,False,True,False,False,False,P
43,8,0.0969541966984,31,False,49,12903,False,2,False,0,True,False,1251,0.131578947368,4,7,False,False,False,23,False,False,False,False,False,5,0,False,False,511,False,False,False,False,False,P
12,8,0.0819705378049,15,False,55,54239,True,3,False,0,True,False,4446,0.24,2,5,False,False,False,7,False,False,False,False,False,6,0,False,False,192,False,False,False,False,False,P
0,0,0.030612244898,2,False,33,196,False,3,False,0,True,False,6,0.184210526316,5,3,False,False,False,2,False,False,False,False,True,7,0,False,False,6,False,False,False,False,False,P
6,1,0.137952956135,4,False,26,1573,False,3,False,0,True,False,217,0.161290322581,3,4,False,False,False,3,False,False,False,False,False,5,0,False,False,112,False,False,False,False,False,P
0,0,0.0130849337301,0,False,40,59152,False,2,False,0,True,False,774,0.133333333333,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,772,False,False,False,False,False,P
0,2,0.0133224578575,2,False,52,7356,False,4,False,0,True,False,98,0.166666666667,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,98,False,False,False,False,False,P
10,1,0.126895306859,3,False,43,5540,False,3,False,0,True,False,703,0.117647058824,2,3,False,False,False,2,False,False,False,False,False,2,0,False,False,304,False,False,False,False,False,P
4,0,0.0710756366401,1,True,29,2631,False,2,False,0,True,False,187,0.0769230769231,3,2,False,False,False,1,False,False,False,False,False,1,0,False,False,123,False,False,False,False,False,P
12,1,0.0826328310864,2,True,35,6305,False,3,False,0,True,False,521,0.108695652174,1,3,False,False,False,1,False,False,False,False,False,5,0,False,False,245,False,False,True,False,False,P
21,10,0.105179982441,33,True,38,11390,False,2,False,0,True,True,1198,0.157894736842,4,8,False,False,True,23,False,False,False,False,False,6,0,False,False,464,False,False,False,False,False,P
10,1,0.152927799886,4,False,46,1759,False,3,False,0,True,False,269,0.133333333333,3,4,False,False,False,3,False,False,False,False,False,2,0,False,False,143,False,False,False,False,False,P
19,7,0.103261435865,30,True,14,19194,False,2,False,0,True,False,1982,0.164179104478,2,14,False,False,False,23,False,False,False,False,False,11,0,False,False,777,False,False,True,False,False,P
7,1,0.0890636894189,7,False,44,19705,False,3,False,0,True,False,1755,0.153846153846,2,8,False,False,False,6,False,False,True,True,False,2,0,False,False,720,False,False,False,False,False,P
13,3,0.0637721848992,9,True,33,9973,False,3,False,0,True,False,636,0.193548387097,3,4,False,False,False,6,False,True,False,False,False,6,0,False,False,317,False,False,False,False,False,P
1,3,0.0973751058425,8,False,18,2362,False,1,False,0,True,False,230,0.166666666667,2,3,False,False,False,5,False,False,False,False,False,2,0,False,False,154,False,False,False,False,False,P
2,1,0.12465878071,3,False,34,4396,False,3,False,0,True,False,548,0.105263157895,2,4,False,False,False,2,False,False,False,False,False,2,0,False,False,220,False,False,False,False,False,P
2,2,0.0798611111111,3,True,43,288,False,2,False,1,True,False,23,0.192307692308,4,3,True,False,False,1,True,False,False,False,False,5,1,False,False,17,False,False,False,False,False,P
6,0,0.186813186813,0,False,52,455,False,3,False,0,False,False,85,0.1875,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,72,False,False,True,False,False,P
17,1,0.145340751043,3,True,29,1438,False,2,True,0,True,False,209,0.136363636364,3,4,False,False,True,2,False,False,False,False,False,3,0,False,False,103,False,False,False,False,False,P
10,0,0.0148226574907,0,False,17,47225,False,1,False,0,False,False,700,0.103448275862,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,673,False,False,False,False,False,P
14,1,0.101326899879,5,True,22,1658,False,2,False,0,True,False,168,0.173913043478,2,6,False,False,True,4,False,False,False,False,False,4,0,False,False,104,False,False,False,False,False,P
11,1,0.11149825784,4,True,23,1148,False,2,False,0,True,False,128,0.136363636364,3,5,False,False,False,3,False,False,False,False,False,3,0,False,False,75,False,False,False,False,False,P
0,1,0.0885906040268,6,False,28,1490,False,1,False,0,True,False,132,0.116279069767,4,5,False,False,False,5,False,False,False,False,False,5,0,False,False,112,False,False,False,False,False,P
6,1,0.133811055864,3,True,26,6838,False,3,False,0,True,False,915,0.171428571429,3,4,False,True,False,2,False,True,False,False,False,6,0,False,False,231,False,False,False,False,False,P
16,5,0.035850840768,20,False,44,24323,False,3,False,0,True,False,872,0.170731707317,3,10,False,False,False,15,False,False,False,False,False,7,0,False,False,460,False,False,False,False,False,P
1,0,0.101736972705,4,False,7,2015,False,2,False,0,True,False,205,0.166666666667,3,4,False,False,False,4,False,False,False,False,False,4,0,False,False,138,False,False,False,False,False,P
25,0,0.0584655867116,25,False,31,12161,False,2,False,0,True,False,711,0.153846153846,3,5,False,False,False,25,False,False,False,True,False,2,0,False,False,194,True,False,True,True,False,P
8,2,0.0621,31,False,29,10000,False,1,False,0,True,False,621,0.244444444444,2,11,False,False,False,29,False,False,False,False,False,11,0,False,False,320,False,False,False,False,False,P
4,1,0.0896358543417,2,True,45,2856,False,3,True,0,True,True,256,0.121212121212,2,3,False,False,True,1,False,False,False,False,False,4,0,False,False,105,False,False,False,False,False,P
3,6,0.0587457655127,39,False,26,12103,False,2,False,0,True,False,711,0.176470588235,3,6,False,False,False,33,False,True,False,False,False,3,0,False,False,201,False,False,False,False,False,P
