body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,script_javaScript,script_noOnClickEvents,script_nonModalJsLoads,script_popups,script_scripts,script_statusChange,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_debit,subj_forward,subj_noCharacters,subj_noWords,subj_reply,subj_richness,subj_verify,url_atSymbol,url_ipAddress,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
False,True,2459,225,4,306,0.1244408296055307,False,False,False,0,False,False,False,False,True,15,1,True,False,False,False,44,10,False,0.22727272727272727,False,False,True,True,3,3,2,0,3,1,5,0,True,False,S
False,False,601,83,2,105,0.17470881863560733,False,False,False,0,False,False,False,False,False,27,1,True,False,False,False,42,7,False,0.16666666666666666,False,False,False,False,2,2,3,0,0,0,3,0,False,False,S
False,True,1122,73,0,117,0.10427807486631016,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,50,12,False,0.24,False,True,True,False,3,5,9,1,4,1,13,0,False,False,S
False,False,766,122,1,158,0.206266318537859,False,False,False,0,False,False,False,False,False,39,3,False,False,False,False,10,1,False,0.1,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
False,True,1555,121,1,176,0.11318327974276528,False,False,False,0,False,False,False,False,False,35,2,True,False,False,False,44,7,False,0.1590909090909091,False,False,False,False,2,3,3,0,3,0,6,0,False,False,S
False,True,778,61,2,78,0.10025706940874037,False,False,False,0,False,False,False,False,False,23,1,True,False,False,False,51,6,False,0.11764705882352941,False,False,False,True,3,2,2,0,0,0,2,0,True,False,S
True,True,7411,364,4,829,0.11186074753744434,False,False,False,0,False,False,False,False,False,22,4,True,False,False,False,27,4,False,0.14814814814814814,False,False,True,True,4,6,25,18,2,1,27,0,False,False,S
False,True,5660,312,7,649,0.1146643109540636,False,False,False,0,False,False,False,False,False,41,2,True,False,False,False,35,6,False,0.17142857142857143,False,False,False,False,2,3,16,9,3,0,19,0,False,False,S
False,True,1047,116,0,168,0.16045845272206305,False,False,False,0,False,False,False,False,False,32,3,False,False,False,False,18,2,False,0.1111111111111111,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,184,21,2,26,0.14130434782608695,False,False,False,0,False,False,False,False,False,9,1,True,False,False,False,39,7,False,0.1794871794871795,False,False,False,False,3,2,1,0,0,0,1,0,False,False,S
False,False,426,68,0,88,0.20657276995305165,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,23,7,False,0.30434782608695654,False,False,True,False,4,2,2,0,0,1,2,0,False,False,S
False,False,895,98,0,154,0.17206703910614526,False,False,False,0,False,False,False,False,False,36,2,False,False,False,False,32,6,False,0.1875,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
False,True,4835,335,5,473,0.09782833505687694,False,False,False,0,False,False,False,False,False,27,1,True,False,False,False,47,8,False,0.1702127659574468,False,False,False,True,3,2,3,0,3,0,6,0,True,False,S
True,True,4859,235,2,519,0.10681210125540234,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,18,5,False,0.2777777777777778,False,False,True,False,4,7,14,7,2,1,16,0,False,False,S
False,False,1102,149,3,189,0.17150635208711434,False,False,False,0,False,False,False,False,False,36,1,True,False,False,False,53,9,False,0.16981132075471697,False,False,False,False,2,4,6,0,0,0,6,0,False,False,S
False,True,1235,67,1,85,0.06882591093117409,False,False,False,0,False,False,False,False,False,42,4,True,False,False,False,31,6,False,0.1935483870967742,False,False,False,True,3,4,5,2,1,0,6,0,False,False,S
True,True,11905,478,6,1409,0.11835363292734145,False,False,False,0,False,False,False,False,False,32,5,True,False,False,False,19,4,False,0.21052631578947367,False,False,True,False,4,5,23,17,2,1,25,0,False,False,S
False,False,3156,300,6,549,0.17395437262357413,False,False,False,0,False,False,False,False,False,30,1,True,False,False,False,36,7,False,0.19444444444444445,False,False,False,False,3,3,1,0,1,0,2,0,False,False,S
True,True,3723,180,3,326,0.08756379264034381,False,False,False,0,False,False,False,False,False,40,3,False,False,False,False,42,5,False,0.11904761904761904,False,True,False,True,1,2,0,0,1,0,1,0,True,False,S
False,True,6455,483,4,715,0.11076684740511232,False,False,False,0,False,False,False,False,False,56,3,False,False,False,False,15,4,False,0.26666666666666666,False,False,False,False,2,2,0,0,1,0,1,0,False,False,S
False,True,1027,23,0,26,0.02531645569620253,False,False,False,0,False,False,False,False,False,23,2,True,False,False,False,36,1,False,0.027777777777777776,False,False,False,False,2,3,2,0,1,0,3,0,False,False,S
False,False,2320,296,4,435,0.1875,False,False,False,0,False,False,False,False,False,21,1,False,False,False,False,13,3,False,0.23076923076923078,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
False,False,15218,1255,14,3233,0.2124457878827704,False,False,False,0,False,False,False,False,False,16,1,True,False,False,False,36,7,False,0.19444444444444445,False,False,False,False,3,2,1,0,0,0,1,0,False,False,S
False,False,788,95,4,154,0.19543147208121828,False,False,False,0,False,False,False,False,False,20,1,True,False,False,False,31,7,False,0.22580645161290322,False,False,False,False,2,2,3,0,0,0,3,3,False,True,S
False,False,944,106,4,154,0.163135593220339,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,44,9,False,0.20454545454545456,False,False,False,False,3,3,3,0,0,0,3,0,False,False,S
False,False,385,54,0,58,0.15064935064935064,False,False,False,0,False,False,False,False,False,27,1,True,False,False,False,43,7,False,0.16279069767441862,False,False,False,False,2,2,2,0,0,0,2,0,False,False,S
False,False,2545,205,1,500,0.19646365422396855,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,17,3,False,0.17647058823529413,False,False,False,False,2,3,1,0,0,0,1,0,False,False,S
False,False,343,24,0,25,0.0728862973760933,False,False,False,0,False,False,False,False,True,62,1,True,False,False,False,36,1,False,0.027777777777777776,False,False,False,False,2,3,1,0,2,0,3,0,False,False,S
False,False,537,65,1,69,0.12849162011173185,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,38,9,False,0.23684210526315788,False,True,False,False,3,4,6,0,0,0,6,0,False,False,S
False,False,2264,259,9,438,0.19346289752650175,False,False,False,0,False,False,False,False,False,34,5,True,False,False,False,34,4,False,0.11764705882352941,False,False,False,False,2,2,1,0,0,0,1,0,False,False,S
True,True,5314,270,6,541,0.10180654873917952,False,False,False,0,False,False,False,False,False,22,4,True,False,False,False,28,6,False,0.21428571428571427,False,False,True,True,4,6,13,8,2,1,15,0,False,False,S
False,True,5974,426,8,664,0.1111483093404754,False,False,False,0,False,False,False,False,False,24,1,True,False,False,False,32,8,False,0.25,False,False,False,True,4,6,23,10,4,0,27,0,True,False,S
False,True,12669,387,9,989,0.07806456705343752,False,False,False,0,False,False,False,False,False,27,1,True,False,False,False,45,9,False,0.2,False,True,False,True,4,10,44,22,16,0,60,0,True,False,S
False,False,274,46,1,49,0.17883211678832117,False,False,False,0,False,False,False,False,False,46,3,True,False,False,False,23,6,False,0.2608695652173913,False,False,False,False,2,3,1,0,0,0,1,0,False,False,S
False,True,4819,306,1,476,0.09877567960157708,False,False,False,0,False,False,False,False,False,36,4,True,False,False,False,9,2,False,0.2222222222222222,False,True,False,False,4,3,3,2,2,0,5,0,False,False,S
False,False,2515,275,13,529,0.210337972166998,False,False,False,0,False,False,False,False,False,35,3,False,False,False,False,40,2,False,0.05,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,2477,276,16,494,0.19943480016148568,False,False,False,0,False,False,False,False,False,53,3,False,False,False,False,22,3,False,0.13636363636363635,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
False,True,3552,149,2,235,0.06615990990990991,False,False,False,0,False,False,False,False,False,50,4,True,False,False,False,42,10,False,0.23809523809523808,False,True,False,True,3,6,19,12,4,0,23,0,False,False,S
False,True,1008,80,1,93,0.09226190476190477,False,False,False,0,False,False,False,False,False,27,2,True,False,False,True,35,5,False,0.14285714285714285,False,False,False,True,2,3,2,0,1,0,3,0,False,False,S
False,True,2831,239,5,337,0.11903920876015542,False,False,False,0,False,False,False,False,False,22,1,True,False,False,False,29,6,False,0.20689655172413793,False,True,False,True,3,3,3,0,4,0,7,0,True,False,S
False,True,5101,143,2,385,0.07547539698098413,False,False,False,0,False,False,False,False,False,26,1,False,False,False,False,19,5,False,0.2631578947368421,False,False,False,False,3,3,45,29,13,0,58,0,False,False,S
False,False,896,15,0,15,0.016741071428571428,False,False,False,0,False,False,False,False,False,15,1,False,False,False,False,28,6,False,0.21428571428571427,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,940,121,3,166,0.17659574468085107,False,False,False,0,False,False,False,False,False,43,4,True,False,False,False,33,7,False,0.21212121212121213,False,False,False,False,2,3,1,0,0,0,1,0,False,False,S
False,False,2955,331,8,497,0.1681895093062606,False,False,False,0,False,False,False,False,False,22,1,False,False,False,False,36,7,False,0.19444444444444445,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
True,True,7049,357,4,747,0.10597247836572564,False,False,False,0,False,False,False,False,False,22,4,True,False,False,False,34,8,False,0.23529411764705882,False,False,True,True,4,10,19,8,4,1,23,0,False,False,S
False,True,8617,377,6,664,0.07705698038760589,False,False,False,0,False,False,False,False,False,25,1,True,False,False,False,44,7,False,0.1590909090909091,False,True,True,False,4,4,7,3,1,1,8,0,False,False,S
False,False,7726,731,8,1675,0.2168004141858659,False,False,False,0,False,False,False,False,False,15,1,True,False,False,False,30,8,False,0.26666666666666666,False,False,False,False,1,2,1,0,0,0,1,0,False,False,S
True,True,4591,253,4,488,0.1062949248529732,False,False,False,0,False,False,False,False,False,22,4,True,False,False,False,29,8,False,0.27586206896551724,False,False,True,True,4,6,16,8,2,1,18,0,False,False,S
False,False,671,75,8,83,0.12369597615499255,False,False,False,0,False,False,False,False,False,48,5,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,False,3,4,6,0,3,0,9,0,False,False,S
False,False,356,5,0,5,0.014044943820224719,False,False,False,0,False,False,False,False,False,67,2,False,False,False,False,27,5,False,0.18518518518518517,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
False,False,2658,310,3,574,0.21595184349134688,False,False,False,0,False,False,False,False,False,25,1,True,False,False,False,71,14,False,0.19718309859154928,False,False,False,False,2,3,4,0,3,0,7,0,False,False,S
False,True,989,129,2,167,0.16885743174924167,False,False,False,0,False,False,False,False,False,22,1,True,False,False,False,18,3,False,0.16666666666666666,False,False,False,True,3,4,2,0,0,0,2,0,False,False,S
False,False,58864,912,1,925,0.015714188638216907,False,False,False,0,False,False,False,False,False,37,2,True,False,False,False,27,5,False,0.18518518518518517,False,False,False,False,3,2,4,0,1,0,5,0,False,False,S
False,False,7742,731,8,1675,0.21635236373030226,False,False,False,0,False,False,False,False,False,17,1,True,False,False,False,32,6,False,0.1875,False,False,False,False,1,2,1,0,0,0,1,0,False,False,S
False,False,2324,323,1,483,0.20783132530120482,False,False,False,0,False,False,False,False,False,42,2,False,True,False,False,48,7,True,0.14583333333333334,False,False,False,False,0,2,0,0,0,0,0,0,False,False,S
False,False,1922,224,5,370,0.19250780437044746,False,False,False,0,False,False,False,False,False,58,4,True,False,False,False,15,2,False,0.13333333333333333,False,False,False,False,2,3,1,0,0,0,1,0,False,False,S
False,False,2085,234,6,425,0.2038369304556355,False,False,False,0,False,False,False,False,False,40,5,False,False,False,False,11,4,False,0.36363636363636365,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,677,78,2,82,0.12112259970457903,False,False,False,0,False,False,False,False,False,40,2,True,False,False,False,53,9,False,0.16981132075471697,False,True,False,False,3,4,7,0,0,0,7,0,False,False,S
True,True,11004,579,8,1504,0.1366775717920756,False,False,False,0,False,False,False,False,False,22,4,True,False,False,False,17,5,False,0.29411764705882354,False,False,True,False,4,7,15,4,3,1,18,0,False,False,S
False,False,950,117,2,161,0.1694736842105263,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,17,5,False,0.29411764705882354,False,False,False,False,3,3,3,0,0,0,3,0,False,False,S
False,True,551,29,2,36,0.06533575317604355,False,False,False,0,False,False,False,False,False,62,4,True,False,False,False,83,9,False,0.10843373493975904,False,True,False,True,3,3,2,1,1,0,3,0,False,False,S
False,False,650,83,2,103,0.15846153846153846,False,False,False,0,False,False,False,False,False,42,3,True,False,False,False,37,6,False,0.16216216216216217,False,True,True,False,6,4,2,0,0,1,2,1,False,True,S
False,False,1496,25,0,25,0.016711229946524065,False,False,False,0,False,False,False,False,False,28,1,False,False,False,False,31,6,False,0.1935483870967742,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,5220,86,0,87,0.016666666666666666,False,False,False,0,False,False,False,False,False,29,1,False,False,False,False,19,3,True,0.15789473684210525,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,6998,727,5,1485,0.21220348671048872,False,False,False,0,False,False,False,False,False,17,1,True,False,False,False,31,7,False,0.22580645161290322,False,False,False,False,2,2,1,0,0,0,1,0,False,False,S
True,True,6292,285,6,615,0.09774316592498411,False,False,False,0,False,False,False,False,False,28,5,True,False,False,False,25,5,False,0.2,False,False,True,True,4,6,22,12,3,1,25,0,False,False,S
False,False,1508,26,0,26,0.017241379310344827,False,False,False,0,False,False,False,False,False,29,1,False,False,False,False,43,6,False,0.13953488372093023,False,False,False,False,0,1,0,0,0,0,0,0,False,False,S
False,False,2512,287,15,476,0.18949044585987262,False,False,False,0,False,False,False,False,False,30,3,True,False,False,False,18,2,False,0.1111111111111111,False,False,False,False,2,3,1,0,3,0,4,0,False,False,S
False,False,7010,727,5,1485,0.21184022824536378,False,False,False,0,False,False,False,False,False,16,1,True,False,False,False,29,6,False,0.20689655172413793,False,False,False,False,2,2,1,0,0,0,1,0,False,False,S
False,True,1351,149,5,189,0.13989637305699482,False,False,False,0,False,False,False,False,False,31,3,True,False,False,False,17,3,False,0.17647058823529413,False,False,False,True,3,3,4,0,4,0,8,0,True,False,S
False,False,949,108,3,158,0.16649104320337196,False,False,False,0,False,False,False,False,False,22,1,True,False,False,False,26,5,False,0.19230769230769232,False,False,False,False,3,3,3,0,0,0,3,0,False,False,S
False,True,3323,210,4,313,0.09419199518507373,False,False,False,0,False,False,False,False,False,19,1,True,False,False,False,34,7,False,0.20588235294117646,False,True,False,True,4,7,15,10,2,0,17,0,True,False,S
True,True,5364,315,2,618,0.11521252796420582,False,False,False,0,False,False,False,False,False,22,4,True,False,False,False,23,4,False,0.17391304347826086,False,True,True,False,4,9,17,6,4,1,21,0,False,False,S
True,True,4035,287,1,499,0.12366790582403965,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,27,6,False,0.2222222222222222,False,False,False,False,2,4,2,0,3,0,5,0,False,False,S
False,True,578,73,3,95,0.1643598615916955,False,False,False,0,False,False,False,False,True,42,2,False,False,False,False,36,7,False,0.19444444444444445,False,True,False,True,1,2,0,0,2,0,2,0,True,False,S
False,False,1193,143,2,230,0.19279128248113997,False,False,False,0,False,False,False,False,False,24,3,False,False,False,False,10,1,False,0.1,False,False,False,False,2,2,1,0,0,0,1,0,False,False,S
